student_id,age,gender,country,education_level,course_category,platform,course_duration_weeks,hours_per_week,quiz_scores_avg,assignment_completion_rate,forum_posts,videos_watched_pct,device,internet_speed,previous_courses_completed,financial_aid,course_price_usd,self_motivation_score,time_management_score,learning_disability,employment_status,completion_status,final_grade,satisfaction_rating
3005,33,Female,Brazil,High School,Web Development,Coursera,32,23,14.81,46.26,97,68.81,Laptop,Medium,14,No,80.0,3,8,No,Unemployed,Completed,F,3.5
3006,43,Male,UK,Master's,UX Design,Udemy,51,18,85.12,73.34,1,63.49,Mobile,Medium,2,Yes,133.1,4,3,No,Employed,Dropped,F,2.0
3007,50,Female,Mexico,High School,Web Development,Pluralsight,14,26,7.84,97.54,27,42.21,Laptop,Fast,2,No,191.27,6,1,No,Student,Completed,F,3.1
3008,46,Male,China,Master's,AI/ML,Codecademy,30,17,31.03,54.75,83,6.59,Desktop,Slow,16,No,177.38,10,1,No,Student,In Progress,F,3.0
3009,42,Male,France,Master's,Mobile Development,LinkedIn Learning,13,11,67.35,69.9,26,47.35,Desktop,Medium,13,No,140.26,7,7,Yes,Student,Completed,D,4.1
3010,26,Female,China,Bachelor's,Data Science,Udemy,40,20,50.73,2.01,27,35.41,Mobile,Medium,9,No,188.61,9,6,No,Employed,Completed,F,4.3
3011,53,Female,Australia,Bachelor's,Digital Marketing,LinkedIn Learning,31,13,88.14,51.97,30,55.02,Laptop,Fast,18,No,175.19,8,5,No,Employed,Completed,B,5.0
3012,20,Male,Canada,High School,Cybersecurity,Coursera,37,24,3.93,25.58,46,12.54,Tablet,Slow,15,No,145.8,6,8,No,Student,In Progress,F,2.7
3013,23,Female,France,Bachelor's,Data Science,edX,45,29,64.94,13.12,6,72.42,Laptop,Slow,16,No,183.45,9,8,No,Unemployed,Dropped,F,2.1
3014,49,Male,Nigeria,High School,Mobile Development,edX,38,22,47.75,70.86,71,78.78,Laptop,Fast,19,No,163.48,4,1,No,Employed,Completed,F,3.6
3015,27,Male,France,Bachelor's,Data Science,Coursera,22,9,15.43,3.91,95,38.85,Desktop,Fast,12,No,100.45,6,7,No,Student,Completed,F,3.4
3016,53,Female,Germany,Master's,AI/ML,Coursera,28,17,74.33,90.49,74,17.53,Mobile,Fast,0,No,100.46,7,2,No,Student,Completed,C,4.9
3017,16,Male,Nigeria,High School,Data Science,Pluralsight,19,17,41.13,51.78,47,62.36,Desktop,Medium,0,No,1.76,2,4,No,Student,Completed,F,3.8
3018,46,Male,India,Master's,Data Science,edX,43,27,53.16,64.82,25,95.58,Mobile,Medium,16,Yes,6.05,1,1,No,Employed,Dropped,F,2.2
3019,19,Male,Australia,Bachelor's,Mobile Development,Udemy,16,5,96.73,25.34,54,70.05,Desktop,Medium,17,No,149.25,10,2,No,Employed,Completed,A,5.0
3020,20,Female,UK,Bachelor's,Digital Marketing,Udemy,5,22,48.62,18.22,88,12.35,Desktop,Fast,16,No,110.95,8,10,No,Employed,Completed,F,3.4
3021,45,Male,Australia,Master's,Web Development,DataCamp,44,8,82.34,24.38,6,39.72,Desktop,Fast,11,No,152.19,8,9,No,Employed,Completed,B,3.9
3022,39,Male,Nigeria,Bachelor's,Cybersecurity,Udemy,49,3,76.96,23.23,83,91.54,Mobile,Fast,5,No,189.93,7,1,No,Unemployed,Dropped,F,2.6
3023,18,Female,Germany,Bachelor's,Digital Marketing,Coursera,2,6,66.28,86.45,56,63.44,Desktop,Fast,6,Yes,90.51,9,7,No,Employed,Completed,D,4.1
3024,26,Female,India,Bachelor's,Mobile Development,edX,10,3,89.68,78.73,57,14.72,Laptop,Slow,16,No,17.69,9,4,No,Employed,Completed,B,4.5
3025,19,Male,Nigeria,Master's,AI/ML,LinkedIn Learning,47,8,25.16,85.27,93,72.46,Laptop,Fast,15,Yes,125.31,3,7,No,Employed,In Progress,F,3.1
3026,41,Female,Germany,High School,Mobile Development,Coursera,19,12,82.08,73.49,0,35.35,Desktop,Medium,0,Yes,19.95,1,7,No,Student,Completed,B,4.5
3027,42,Male,Germany,Bachelor's,AI/ML,Udemy,20,27,37.78,64.36,81,48.95,Laptop,Medium,10,Yes,124.26,9,10,No,Unemployed,Completed,F,4.0
3028,42,Non-binary,Japan,Bachelor's,Cloud Computing,Udemy,29,27,81.25,52.79,71,41.5,Mobile,Fast,9,Yes,105.55,1,3,No,Employed,Completed,B,5.0
3029,21,Male,France,High School,UX Design,edX,25,4,49.38,26.55,28,72.57,Mobile,Medium,0,No,142.44,1,2,No,Employed,In Progress,F,3.2
3030,30,Male,China,High School,Web Development,Udemy,17,2,85.77,70.54,21,21.79,Desktop,Medium,10,No,70.19,5,3,Yes,Student,Completed,B,4.8
3031,45,Male,Nigeria,High School,Web Development,LinkedIn Learning,51,28,89.48,13.66,95,38.84,Mobile,Fast,2,Yes,28.77,2,5,No,Employed,Dropped,F,2.6
3032,52,Male,Nigeria,Bachelor's,Web Development,DataCamp,51,25,59.76,51.11,39,74.45,Laptop,Fast,15,No,47.24,2,8,No,Employed,Completed,F,4.7
3033,52,Female,Brazil,Master's,Web Development,Codecademy,13,10,50.76,19.53,61,70.48,Laptop,Fast,0,Yes,136.73,5,9,No,Employed,Completed,F,3.9
3034,52,Male,Nigeria,Master's,Web Development,LinkedIn Learning,45,15,78.33,50.48,13,20.17,Laptop,Medium,6,Yes,95.63,7,4,No,Employed,Completed,C,4.6
3035,50,Male,UK,Bachelor's,Cloud Computing,edX,16,13,26.7,29.39,1,35.07,Desktop,Fast,10,No,108.16,6,6,No,Unemployed,Dropped,F,1.4
3036,38,Female,Mexico,High School,AI/ML,Pluralsight,35,24,1.53,5.35,34,1.44,Mobile,Medium,16,No,64.6,5,4,No,Student,Dropped,F,1.0
3037,21,Female,Canada,High School,AI/ML,Pluralsight,36,15,40.71,50.37,70,53.02,Laptop,Medium,18,No,167.34,3,9,No,Student,Completed,F,3.5
3038,19,Male,Australia,Bachelor's,AI/ML,Pluralsight,39,22,50.78,18.18,66,28.09,Desktop,Slow,13,Yes,199.89,9,5,No,Employed,In Progress,F,3.2
3039,33,Male,UK,Bachelor's,Web Development,Coursera,3,19,29.73,16.12,78,1.19,Laptop,Fast,15,No,62.44,8,2,No,Student,Completed,F,3.8
3040,24,Male,France,High School,AI/ML,Coursera,9,18,38.34,38.44,97,42.47,Laptop,Fast,16,Yes,143.73,3,1,No,Unemployed,In Progress,F,3.2
3041,44,Male,Japan,Bachelor's,Cybersecurity,Skillshare,40,13,13.31,36.18,21,92.69,Laptop,Fast,13,Yes,34.22,7,5,No,Student,Completed,F,3.6
3042,28,Male,China,Master's,Data Science,DataCamp,50,20,27.73,86.7,17,92.34,Laptop,Fast,8,No,148.49,3,8,No,Employed,In Progress,F,3.2
3043,32,Female,Australia,Bachelor's,UX Design,edX,46,20,24.01,56.46,45,37.21,Laptop,Medium,20,No,86.17,6,6,No,Employed,In Progress,F,2.3
3044,47,Female,Canada,Master's,AI/ML,Skillshare,52,1,30.1,85.46,81,44.92,Laptop,Fast,12,Yes,121.06,3,7,No,Employed,Completed,F,3.6
3045,37,Male,Brazil,Bachelor's,Blockchain,Pluralsight,29,25,29.91,14.68,62,24.27,Tablet,Fast,1,Yes,47.51,8,9,No,Employed,Dropped,F,1.4
3046,19,Male,France,High School,Data Science,edX,5,16,55.9,35.73,97,6.83,Mobile,Fast,19,Yes,170.33,3,4,No,Student,In Progress,F,3.2
3047,20,Male,UK,High School,Digital Marketing,Udemy,3,26,25.06,55.53,35,69.39,Desktop,Slow,7,No,34.67,5,5,No,Student,Completed,F,3.6
3048,52,Male,Mexico,Master's,Cybersecurity,edX,10,8,94.1,15.31,45,80.01,Laptop,Fast,3,Yes,185.72,3,9,No,Employed,Completed,A,5.0
3049,28,Male,China,Bachelor's,Digital Marketing,edX,31,23,51.13,12.81,36,88.01,Tablet,Fast,4,Yes,12.25,8,3,No,Employed,In Progress,F,3.0
3050,49,Female,USA,Bachelor's,Cybersecurity,Skillshare,11,6,12.9,66.14,17,93.53,Desktop,Medium,14,No,57.6,10,1,No,Student,Completed,F,3.5
3051,37,Female,UK,High School,UX Design,edX,17,3,27.96,65.38,42,91.6,Mobile,Medium,1,Yes,112.59,9,8,No,Employed,Completed,F,3.8
3052,38,Non-binary,France,Bachelor's,Cybersecurity,Pluralsight,40,20,72.98,23.42,28,2.74,Desktop,Medium,20,No,171.69,6,9,No,Employed,In Progress,C,3.1
3053,18,Female,Germany,High School,Digital Marketing,Pluralsight,41,16,1.37,22.71,75,97.81,Tablet,Fast,8,No,115.4,10,10,No,Employed,Dropped,F,1.1
3054,49,Male,Germany,High School,Mobile Development,Coursera,8,2,93.78,74.54,17,37.95,Laptop,Slow,7,Yes,43.22,4,10,No,Student,In Progress,A,4.4
3055,47,Female,Mexico,High School,Cloud Computing,Coursera,52,23,44.52,11.7,94,88.61,Laptop,Fast,10,No,171.81,10,4,No,Employed,Completed,F,3.9
3056,36,Male,India,Bachelor's,AI/ML,LinkedIn Learning,2,2,52.11,92.33,14,44.08,Mobile,Fast,12,No,119.23,4,6,No,Employed,Completed,F,3.8
3057,36,Male,Mexico,High School,Web Development,Udemy,4,30,98.84,94.37,58,42.22,Mobile,Fast,6,No,46.47,5,7,No,Employed,Completed,A,4.8
3058,26,Female,China,High School,Mobile Development,LinkedIn Learning,16,15,50.34,87.1,93,1.12,Mobile,Fast,18,No,112.37,3,7,No,Employed,Completed,F,4.4
3059,54,Male,Germany,Bachelor's,AI/ML,Coursera,41,10,94.77,21.07,99,5.24,Laptop,Fast,14,No,135.06,4,8,No,Employed,Completed,A,5.0
3060,19,Female,Brazil,Bachelor's,Cybersecurity,Udemy,41,1,91.52,1.68,27,67.13,Laptop,Fast,11,Yes,136.11,4,6,Yes,Student,Completed,A,5.0
3061,16,Male,Brazil,Bachelor's,Data Science,Coursera,21,22,94.13,93.67,52,93.76,Mobile,Fast,12,No,144.8,1,7,No,Student,Completed,A,5.0
3062,43,Female,Germany,Bachelor's,AI/ML,Udemy,5,20,81.24,34.4,14,22.44,Laptop,Fast,0,No,179.15,1,9,No,Student,Dropped,F,2.2
3063,39,Female,China,PhD,Cloud Computing,Coursera,35,15,29.64,31.04,42,9.39,Laptop,Fast,20,Yes,164.96,9,6,No,Employed,In Progress,F,3.0
3064,50,Female,Japan,High School,Cybersecurity,Skillshare,14,24,34.64,26.17,32,21.39,Mobile,Medium,7,No,121.54,3,2,No,Unemployed,Completed,F,3.7
3065,28,Female,Canada,High School,AI/ML,Udemy,15,1,36.5,24.45,1,21.23,Tablet,Medium,14,No,6.43,5,4,No,Employed,Dropped,F,1.9
3066,49,Male,Canada,Bachelor's,Web Development,Codecademy,6,25,97.92,73.46,58,29.31,Laptop,Fast,13,Yes,149.9,2,5,No,Student,Completed,A,4.7
3067,26,Female,China,High School,Web Development,Skillshare,16,22,36.08,90.79,7,9.47,Laptop,Fast,7,No,194.99,1,8,No,Employed,Completed,F,4.1
3068,51,Non-binary,USA,Bachelor's,Cloud Computing,Codecademy,23,16,10.87,78.61,32,23.55,Mobile,Fast,2,Yes,61.11,7,4,No,Student,Completed,F,3.2
3069,32,Female,Canada,Bachelor's,Web Development,edX,31,30,77.83,67.41,34,92.13,Laptop,Fast,11,No,121.38,10,1,No,Employed,Completed,C,5.0
3070,50,Female,Australia,PhD,Cybersecurity,Pluralsight,42,18,36.61,28.78,17,89.02,Desktop,Medium,14,No,153.73,9,1,No,Employed,Completed,F,4.0
3071,33,Female,Canada,Master's,Cybersecurity,Coursera,46,24,62.09,54.7,89,31.63,Laptop,Medium,15,No,127.82,4,2,No,Student,Completed,D,4.2
3072,55,Female,Australia,Master's,UX Design,Coursera,12,5,92.44,23.7,20,99.69,Mobile,Fast,6,No,184.51,4,8,No,Employed,Completed,A,5.0
3073,37,Female,Germany,High School,Data Science,Codecademy,41,21,57.55,11.15,63,29.84,Laptop,Fast,17,No,94.67,3,3,No,Student,Completed,F,3.7
3074,39,Female,Japan,Master's,Data Science,Coursera,19,5,63.77,12.03,27,72.18,Tablet,Fast,12,No,106.37,3,6,No,Employed,Completed,D,4.0
3075,34,Female,Mexico,High School,AI/ML,Skillshare,12,23,64.29,60.38,83,64.4,Desktop,Medium,5,No,7.65,2,7,Yes,Employed,Completed,D,4.5
3076,52,Male,Japan,Bachelor's,AI/ML,LinkedIn Learning,45,23,61.24,3.85,44,6.46,Laptop,Medium,1,No,180.04,3,1,No,Employed,Completed,D,3.8
3077,54,Male,Canada,Bachelor's,Data Science,Udemy,13,10,15.98,97.33,19,34.23,Desktop,Medium,1,No,52.46,5,5,No,Employed,Completed,F,3.3
3078,36,Male,Canada,High School,Digital Marketing,Coursera,49,27,45.64,99.55,3,95.15,Laptop,Medium,18,No,195.68,8,2,No,Student,Completed,F,4.0
3079,23,Male,Nigeria,Bachelor's,AI/ML,LinkedIn Learning,2,23,0.77,14.94,35,5.09,Laptop,Medium,5,No,40.42,8,7,No,Unemployed,Completed,F,3.1
3080,43,Male,China,High School,Web Development,edX,20,12,62.63,42.73,97,17.49,Mobile,Fast,9,Yes,50.69,5,3,No,Unemployed,Dropped,F,2.3
3081,20,Female,Mexico,High School,Web Development,LinkedIn Learning,31,10,57.54,76.81,76,97.09,Desktop,Fast,16,Yes,96.93,1,9,No,Employed,Completed,F,4.3
3082,32,Male,Canada,Master's,Mobile Development,Udemy,9,2,31.81,95.51,94,3.98,Desktop,Fast,18,No,132.1,10,1,No,Employed,Completed,F,3.5
3083,52,Male,India,High School,Web Development,Coursera,21,24,52.39,89.13,51,44.66,Desktop,Fast,15,No,88.13,2,2,No,Employed,Completed,F,3.5
3084,51,Female,India,High School,Web Development,Udemy,8,1,49.31,25.48,38,91.84,Desktop,Fast,17,No,70.36,8,9,No,Employed,Dropped,F,1.6
3085,34,Non-binary,USA,Bachelor's,Web Development,Udemy,39,16,25.09,8.52,70,94.37,Laptop,Fast,18,No,108.02,10,7,No,Student,Completed,F,3.0
3086,42,Female,Germany,Master's,Cybersecurity,Coursera,37,29,29.33,28.87,80,97.93,Tablet,Fast,1,No,191.66,9,3,No,Student,Completed,F,3.5
3087,49,Non-binary,Australia,High School,Digital Marketing,Coursera,29,30,76.25,43.72,11,48.13,Laptop,Fast,2,No,192.39,7,8,No,Employed,Completed,C,4.3
3088,26,Female,Japan,Bachelor's,Web Development,Udemy,19,18,75.57,35.99,54,8.65,Tablet,Fast,14,No,65.61,9,5,No,Employed,Completed,C,4.2
3089,27,Male,Germany,Master's,Web Development,LinkedIn Learning,35,27,46.98,77.39,93,77.27,Laptop,Fast,14,No,136.03,9,2,No,Unemployed,Completed,F,4.0
3090,36,Female,Australia,High School,Web Development,LinkedIn Learning,45,7,71.75,25.78,47,70.9,Mobile,Fast,11,No,144.38,6,10,No,Employed,Completed,C,5.0
3091,26,Female,Australia,High School,Cybersecurity,Udemy,38,4,45.08,85.86,97,57.96,Desktop,Fast,19,No,130.68,6,1,No,Employed,Completed,F,3.9
3092,54,Male,UK,Master's,Web Development,LinkedIn Learning,26,27,85.14,22.56,85,88.82,Mobile,Medium,12,No,22.6,7,6,No,Student,Completed,B,5.0
3093,43,Male,Nigeria,Bachelor's,Mobile Development,LinkedIn Learning,11,10,33.28,36.14,84,91.16,Tablet,Fast,1,No,107.9,1,4,No,Employed,Completed,F,4.4
3094,20,Female,Canada,Master's,Data Science,edX,36,10,92.73,44.78,8,68.32,Laptop,Slow,17,No,152.65,9,2,No,Employed,Completed,A,4.6
3095,32,Male,USA,High School,Data Science,edX,35,25,54.23,29.12,11,11.21,Laptop,Fast,14,No,40.16,1,1,No,Student,In Progress,F,3.5
3096,35,Female,Canada,Master's,Data Science,Udemy,4,11,53.57,76.64,80,9.55,Mobile,Fast,17,Yes,69.64,8,7,No,Employed,Completed,F,3.5
3097,27,Male,USA,Master's,Mobile Development,Coursera,3,25,67.08,40.95,79,40.86,Laptop,Fast,12,No,40.76,10,4,No,Student,Completed,D,3.9
3098,21,Female,Germany,High School,Cloud Computing,Udemy,45,30,34.09,88.7,68,29.27,Desktop,Fast,5,No,177.39,2,1,No,Employed,Completed,F,3.6
3099,32,Female,France,High School,UX Design,Udemy,47,3,72.43,96.36,82,13.3,Laptop,Fast,7,Yes,171.71,10,10,No,Employed,In Progress,C,3.6
3100,34,Male,France,PhD,Web Development,edX,12,29,32.04,85.98,56,61.12,Mobile,Fast,15,No,33.84,7,1,No,Student,Dropped,F,1.3
3101,41,Male,China,Bachelor's,Web Development,Codecademy,32,14,39.75,52.26,27,68.35,Mobile,Fast,19,No,152.11,5,7,No,Employed,In Progress,F,3.2
3102,47,Female,China,Bachelor's,Cybersecurity,Udemy,47,13,67.47,50.98,16,69.8,Laptop,Fast,2,No,72.8,8,5,No,Student,Dropped,F,2.3
3103,21,Female,Germany,Bachelor's,Cybersecurity,LinkedIn Learning,26,19,37.84,21.59,21,17.53,Desktop,Slow,16,Yes,137.23,10,1,No,Student,Completed,F,3.8
3104,51,Female,Mexico,Master's,Cybersecurity,Pluralsight,43,25,20.0,59.23,34,30.58,Tablet,Medium,17,No,98.67,7,9,No,Student,Dropped,F,1.3
3105,53,Female,India,Master's,Web Development,Udemy,43,29,87.19,95.27,58,19.91,Mobile,Fast,11,No,94.4,8,3,No,Student,In Progress,B,4.0
3106,26,Female,Nigeria,High School,Data Science,Codecademy,13,10,92.22,8.06,78,60.13,Laptop,Fast,6,No,176.26,2,10,No,Employed,Completed,A,4.6
3107,48,Male,Australia,High School,Data Science,Coursera,44,15,62.67,75.25,18,56.71,Laptop,Medium,11,No,127.39,10,1,No,Employed,Completed,D,4.3
3108,39,Male,USA,Master's,Cloud Computing,Codecademy,38,28,81.12,86.95,49,50.33,Laptop,Medium,2,No,47.15,9,2,No,Student,Completed,B,4.8
3109,38,Male,Brazil,Master's,AI/ML,Coursera,29,8,98.67,98.67,25,29.61,Desktop,Slow,11,Yes,22.15,6,10,No,Unemployed,In Progress,A,3.9
3110,30,Female,France,Bachelor's,Digital Marketing,Udemy,52,17,61.48,33.48,59,23.71,Mobile,Fast,14,Yes,186.68,6,6,Yes,Employed,Completed,D,4.2
3111,42,Male,Canada,PhD,Web Development,LinkedIn Learning,51,6,90.88,35.56,43,89.04,Tablet,Fast,16,Yes,30.68,6,3,No,Student,Completed,A,5.0
3112,26,Male,Germany,Bachelor's,Digital Marketing,Codecademy,19,7,35.93,22.98,55,4.89,Desktop,Medium,11,No,146.82,1,10,No,Employed,Completed,F,3.5
3113,32,Female,Australia,High School,AI/ML,Udemy,35,14,70.05,78.91,98,65.64,Mobile,Fast,8,No,99.17,7,8,No,Employed,Completed,C,5.0
3114,29,Female,France,Master's,Data Science,Pluralsight,48,27,5.58,14.0,42,1.96,Mobile,Fast,0,No,28.01,2,1,No,Employed,Completed,F,3.1
3115,42,Male,USA,Bachelor's,UX Design,LinkedIn Learning,41,30,78.9,26.78,22,19.38,Laptop,Medium,15,Yes,155.33,2,1,No,Employed,In Progress,C,3.8
3116,33,Male,Japan,High School,AI/ML,Coursera,27,8,82.98,29.53,73,28.95,Laptop,Medium,14,Yes,180.9,5,8,No,Student,Completed,B,4.5
3117,43,Male,Mexico,High School,Cybersecurity,edX,46,12,40.12,37.49,21,88.65,Desktop,Fast,10,Yes,24.3,6,1,No,Unemployed,Completed,F,3.6
3118,19,Male,Canada,Master's,Cloud Computing,edX,31,28,63.9,42.17,46,13.77,Desktop,Fast,4,No,13.42,1,4,No,Student,In Progress,D,3.8
3119,22,Female,China,PhD,AI/ML,Udemy,3,18,85.84,55.9,54,93.78,Laptop,Fast,6,No,169.97,1,6,No,Employed,Completed,B,4.7
3120,50,Male,Germany,High School,Cloud Computing,Pluralsight,35,14,88.36,94.84,10,81.55,Desktop,Medium,2,Yes,100.19,1,1,No,Employed,In Progress,B,3.9
3121,24,Female,France,High School,Mobile Development,Codecademy,24,1,10.65,24.73,54,67.9,Mobile,Medium,12,Yes,134.91,7,4,No,Student,Completed,F,3.0
3122,23,Female,China,Bachelor's,AI/ML,LinkedIn Learning,52,4,82.75,77.92,25,41.17,Mobile,Medium,12,No,88.3,1,5,No,Employed,In Progress,B,3.7
3123,32,Male,USA,Master's,Cloud Computing,Skillshare,7,17,27.42,67.64,0,90.53,Desktop,Fast,18,No,82.49,9,1,No,Unemployed,Completed,F,3.8
3124,32,Non-binary,China,Bachelor's,Digital Marketing,Coursera,51,18,72.73,11.61,99,52.8,Desktop,Fast,9,Yes,59.93,3,2,No,Employed,Dropped,F,2.3
3125,48,Male,France,Bachelor's,Web Development,Coursera,35,19,32.52,81.04,61,37.12,Desktop,Medium,6,No,112.59,10,2,Yes,Employed,In Progress,F,3.6
3126,47,Male,France,Bachelor's,Web Development,Codecademy,21,4,5.63,9.06,20,58.56,Mobile,Fast,19,Yes,31.96,2,6,No,Employed,In Progress,F,2.8
3127,23,Male,Canada,High School,Data Science,Codecademy,1,28,20.99,73.89,7,23.23,Tablet,Fast,20,Yes,143.45,6,2,No,Employed,In Progress,F,2.4
3128,34,Male,India,Bachelor's,Cybersecurity,Coursera,44,28,40.87,71.58,19,27.29,Laptop,Medium,14,No,109.89,2,6,No,Employed,Completed,F,3.1
3129,53,Male,France,High School,Digital Marketing,Udemy,6,6,74.12,68.94,44,91.93,Tablet,Fast,17,No,169.5,5,9,Yes,Employed,Completed,C,4.3
3130,18,Male,Australia,Master's,Cybersecurity,Pluralsight,39,8,10.07,27.67,80,79.39,Desktop,Medium,19,No,184.2,5,2,No,Student,Completed,F,3.3
3131,20,Female,India,High School,Web Development,Coursera,34,25,81.29,57.34,78,51.35,Laptop,Medium,6,No,180.12,9,7,No,Employed,Completed,B,4.9
3132,28,Female,Germany,Bachelor's,Cybersecurity,Udemy,18,15,99.7,76.16,84,41.66,Laptop,Medium,2,No,120.25,4,1,No,Student,Completed,A,4.5
3133,46,Female,India,High School,Mobile Development,LinkedIn Learning,25,20,78.83,63.76,64,80.76,Laptop,Fast,19,No,63.75,8,9,No,Student,Dropped,F,2.9
3134,31,Male,UK,Bachelor's,Web Development,Skillshare,15,1,47.37,80.43,59,57.06,Laptop,Medium,9,No,71.43,7,4,No,Employed,In Progress,F,3.2
3135,47,Female,France,High School,Mobile Development,Pluralsight,47,30,56.82,68.79,66,41.5,Desktop,Fast,14,Yes,130.51,7,5,No,Student,Completed,F,3.8
3136,37,Female,Australia,High School,Digital Marketing,Pluralsight,32,5,0.62,27.44,94,51.54,Laptop,Fast,11,No,142.39,1,4,No,Employed,In Progress,F,2.3
3137,44,Female,USA,High School,Data Science,Udemy,42,16,20.93,15.31,55,23.27,Laptop,Fast,15,Yes,32.26,6,10,No,Student,Completed,F,3.2
3138,37,Female,Australia,Master's,Web Development,LinkedIn Learning,49,21,89.9,63.2,30,20.2,Laptop,Fast,18,Yes,199.59,6,9,No,Student,Completed,B,5.0
3139,18,Female,UK,Bachelor's,Cybersecurity,Coursera,50,25,2.17,75.98,84,98.91,Desktop,Medium,11,Yes,21.5,10,1,No,Employed,Completed,F,3.0
3140,25,Male,Brazil,Bachelor's,Cloud Computing,Skillshare,18,6,90.48,14.23,86,96.96,Desktop,Fast,20,Yes,121.42,8,10,No,Employed,Dropped,F,2.4
3141,36,Female,India,Bachelor's,Mobile Development,edX,31,21,11.33,17.48,80,42.08,Desktop,Fast,1,No,106.2,6,6,No,Employed,Dropped,F,1.2
3142,31,Male,Australia,Bachelor's,Cybersecurity,LinkedIn Learning,29,10,13.31,1.21,21,51.53,Laptop,Medium,7,No,118.2,8,5,No,Employed,Completed,F,3.0
3143,27,Non-binary,China,Bachelor's,AI/ML,Codecademy,15,10,17.53,53.17,61,82.72,Desktop,Fast,12,No,106.75,6,8,No,Student,In Progress,F,2.7
3144,17,Male,USA,PhD,Web Development,Coursera,23,5,79.94,54.23,55,72.58,Mobile,Slow,0,No,11.58,8,2,No,Student,Completed,C,4.9
3145,39,Male,France,Bachelor's,Digital Marketing,Skillshare,38,8,47.82,50.01,85,9.95,Desktop,Medium,1,Yes,199.19,5,4,No,Employed,Completed,F,4.2
3146,50,Male,France,High School,Web Development,Udemy,41,27,14.52,31.6,99,37.46,Laptop,Medium,13,Yes,196.26,9,5,No,Student,Completed,F,3.1
3147,45,Female,Japan,Master's,Cloud Computing,Udemy,11,1,68.68,42.78,71,25.02,Mobile,Fast,3,Yes,104.87,4,8,No,Student,Completed,D,4.9
3148,45,Male,Germany,High School,Web Development,Coursera,15,5,94.07,76.62,7,99.26,Desktop,Medium,5,Yes,41.67,6,1,No,Employed,Completed,A,5.0
3149,50,Male,Germany,Master's,Data Science,Codecademy,23,1,57.25,18.18,61,74.87,Laptop,Medium,12,No,36.59,2,7,No,Employed,Dropped,F,1.9
3150,34,Female,Nigeria,High School,Web Development,Codecademy,3,7,9.87,20.15,77,4.78,Laptop,Fast,8,No,11.41,3,8,No,Student,Dropped,F,1.0
3151,23,Female,Germany,Bachelor's,Web Development,Coursera,19,30,5.48,66.7,23,90.0,Laptop,Fast,15,No,122.37,4,1,No,Employed,Dropped,F,1.0
3152,41,Male,Australia,High School,Cybersecurity,Coursera,1,15,79.59,86.69,21,92.8,Laptop,Medium,0,No,95.65,3,5,No,Employed,Completed,C,4.7
3153,55,Male,India,Master's,Web Development,Codecademy,24,23,62.61,34.04,14,33.33,Laptop,Fast,8,No,83.26,7,6,No,Student,In Progress,D,3.0
3154,22,Female,Australia,Bachelor's,Blockchain,Coursera,49,29,92.27,93.27,83,64.2,Desktop,Medium,6,No,105.04,9,10,No,Employed,Completed,A,4.5
3155,45,Female,France,High School,Cybersecurity,LinkedIn Learning,11,26,54.73,5.77,90,68.2,Mobile,Fast,17,No,174.57,6,5,No,Student,Completed,F,4.1
3156,22,Female,Canada,High School,AI/ML,LinkedIn Learning,30,24,6.24,11.85,27,72.95,Tablet,Medium,15,No,14.14,3,9,No,Employed,Completed,F,3.4
3157,18,Female,China,Bachelor's,AI/ML,Codecademy,50,14,40.37,46.0,21,69.35,Desktop,Slow,6,No,108.82,9,4,No,Employed,Completed,F,3.6
3158,16,Male,France,Bachelor's,Cybersecurity,edX,11,23,65.8,72.35,30,55.97,Laptop,Fast,17,Yes,140.2,1,2,No,Employed,Completed,D,4.5
3159,51,Female,Japan,Bachelor's,Data Science,Udemy,39,27,38.49,37.08,72,95.38,Desktop,Medium,8,Yes,194.14,5,9,No,Unemployed,Completed,F,3.5
3160,40,Female,Japan,High School,DevOps,Skillshare,1,9,99.96,55.47,61,51.24,Desktop,Medium,19,No,147.94,10,2,No,Student,Completed,A,5.0
3161,52,Female,China,Bachelor's,Cybersecurity,Udemy,12,8,40.54,2.86,86,11.09,Desktop,Fast,1,Yes,109.62,10,2,No,Employed,Dropped,F,1.6
3162,16,Male,UK,Bachelor's,Data Science,Udemy,4,8,54.62,46.18,68,8.04,Tablet,Fast,4,No,153.35,5,6,No,Employed,In Progress,F,2.5
3163,30,Female,Mexico,High School,Cybersecurity,Coursera,25,3,22.54,24.26,38,1.84,Laptop,Medium,8,No,199.41,2,9,No,Employed,In Progress,F,2.9
3164,52,Female,France,High School,AI/ML,Skillshare,8,26,15.21,51.64,80,42.79,Tablet,Medium,3,No,177.75,5,5,No,Employed,Completed,F,4.0
3165,28,Male,France,Bachelor's,Data Science,LinkedIn Learning,15,20,64.53,52.58,39,27.32,Laptop,Fast,15,Yes,17.82,1,10,No,Student,Completed,D,4.4
3166,55,Female,Canada,PhD,Blockchain,Coursera,43,4,58.86,75.32,68,89.52,Tablet,Fast,20,Yes,114.97,1,2,No,Employed,Dropped,F,2.2
3167,23,Female,USA,High School,Data Science,LinkedIn Learning,30,17,0.43,53.98,54,86.71,Desktop,Fast,2,No,157.29,4,6,No,Student,Completed,F,2.8
